Date,ZillowNeighborhood,ZHVI_t-1,ZHVI_t-2,ZHVI_t-3,ZHVI_t-4,ZHVI_t-5,ZHVI_t-6,ZHVI_t0,ZHVI_t1,ZHVI_t2
2013-08,Longwood Manor,111900,112400,112700,113800,114900,115600,111900,111000,110000
2013-09,Longwood Manor,111000,111900,112400,112700,113800,114900,111000,110000,108800
2013-10,Longwood Manor,110000,111000,111900,112400,112700,113800,110000,108800,107000
2013-11,Longwood Manor,108800,110000,111000,111900,112400,112700,108800,107000,104000
2013-12,Longwood Manor,107000,108800,110000,111000,111900,112400,107000,104000,101200
2014-01,Longwood Manor,104000,107000,108800,110000,111000,111900,104000,101200,100200
2014-02,Longwood Manor,101200,104000,107000,108800,110000,111000,101200,100200,102600
2014-03,Longwood Manor,100200,101200,104000,107000,108800,110000,100200,102600,108000
2014-04,Longwood Manor,102600,100200,101200,104000,107000,108800,102600,108000,112700
2014-05,Longwood Manor,108000,102600,100200,101200,104000,107000,108000,112700,113600
2014-06,Longwood Manor,112700,108000,102600,100200,101200,104000,112700,113600,111800
2014-07,Longwood Manor,113600,112700,108000,102600,100200,101200,113600,111800,108300
2014-08,Longwood Manor,111800,113600,112700,108000,102600,100200,111800,108300,106000
2014-09,Longwood Manor,108300,111800,113600,112700,108000,102600,108300,106000,105900
2014-10,Longwood Manor,106000,108300,111800,113600,112700,108000,106000,105900,107600
2014-11,Longwood Manor,105900,106000,108300,111800,113600,112700,105900,107600,109100
2014-12,Longwood Manor,107600,105900,106000,108300,111800,113600,107600,109100,109700
2015-01,Longwood Manor,109100,107600,105900,106000,108300,111800,109100,109700,109600
2015-02,Longwood Manor,109700,109100,107600,105900,106000,108300,109700,109600,108400
2015-03,Longwood Manor,109600,109700,109100,107600,105900,106000,109600,108400,106100
2015-04,Longwood Manor,108400,109600,109700,109100,107600,105900,108400,106100,104200
2015-05,Longwood Manor,106100,108400,109600,109700,109100,107600,106100,104200,103500
2015-06,Longwood Manor,104200,106100,108400,109600,109700,109100,104200,103500,104100
2015-07,Longwood Manor,103500,104200,106100,108400,109600,109700,103500,104100,106300
2015-08,Longwood Manor,104100,103500,104200,106100,108400,109600,104100,106300,108900
2015-09,Longwood Manor,106300,104100,103500,104200,106100,108400,106300,108900,110900
2015-10,Longwood Manor,108900,106300,104100,103500,104200,106100,108900,110900,112000
2015-11,Longwood Manor,110900,108900,106300,104100,103500,104200,110900,112000,113000
2015-12,Longwood Manor,112000,110900,108900,106300,104100,103500,112000,113000,113900
2016-01,Longwood Manor,113000,112000,110900,108900,106300,104100,113000,113900,113900
2016-02,Longwood Manor,113900,113000,112000,110900,108900,106300,113900,113900,113600
2016-03,Longwood Manor,113900,113900,113000,112000,110900,108900,113900,113600,113600
2016-04,Longwood Manor,113600,113900,113900,113000,112000,110900,113600,113600,114500
2016-05,Longwood Manor,113600,113600,113900,113900,113000,112000,113600,114500,116500
2016-06,Longwood Manor,114500,113600,113600,113900,113900,113000,114500,116500,118600
2016-07,Longwood Manor,116500,114500,113600,113600,113900,113900,116500,118600,119300
2016-08,Longwood Manor,118600,116500,114500,113600,113600,113900,118600,119300,118700
2016-09,Longwood Manor,119300,118600,116500,114500,113600,113600,119300,118700,118300
2016-10,Longwood Manor,118700,119300,118600,116500,114500,113600,118700,118300,118500
2016-11,Longwood Manor,118300,118700,119300,118600,116500,114500,118300,118500,119100
2016-12,Longwood Manor,118500,118300,118700,119300,118600,116500,118500,119100,119800
2017-01,Longwood Manor,119100,118500,118300,118700,119300,118600,119100,119800,120500
2017-02,Longwood Manor,119800,119100,118500,118300,118700,119300,119800,120500,121900
2017-03,Longwood Manor,120500,119800,119100,118500,118300,118700,120500,121900,124200
2017-04,Longwood Manor,121900,120500,119800,119100,118500,118300,121900,124200,126100
2017-05,Longwood Manor,124200,121900,120500,119800,119100,118500,124200,126100,127400
2017-06,Longwood Manor,126100,124200,121900,120500,119800,119100,126100,127400,128900
2017-07,Longwood Manor,127400,126100,124200,121900,120500,119800,127400,128900,130200
2017-08,Longwood Manor,128900,127400,126100,124200,121900,120500,128900,130200,132000
2017-09,Longwood Manor,130200,128900,127400,126100,124200,121900,130200,132000,133400
2017-10,Longwood Manor,132000,130200,128900,127400,126100,124200,132000,133400,132700
2017-11,Longwood Manor,133400,132000,130200,128900,127400,126100,133400,132700,131500
2017-12,Longwood Manor,132700,133400,132000,130200,128900,127400,132700,131500,131200
2018-01,Longwood Manor,131500,132700,133400,132000,130200,128900,131500,131200,131800
2018-02,Longwood Manor,131200,131500,132700,133400,132000,130200,131200,131800,132900
2018-03,Longwood Manor,131800,131200,131500,132700,133400,132000,131800,132900,133300
2018-04,Longwood Manor,132900,131800,131200,131500,132700,133400,132900,133300,132600
2018-05,Longwood Manor,133300,132900,131800,131200,131500,132700,133300,132600,131100
2018-06,Longwood Manor,132600,133300,132900,131800,131200,131500,132600,131100,130100
2018-07,Longwood Manor,131100,132600,133300,132900,131800,131200,131100,130100,129800
2018-08,Longwood Manor,130100,131100,132600,133300,132900,131800,130100,129800,129500
2018-09,Longwood Manor,129800,130100,131100,132600,133300,132900,129800,129500,129700
2018-10,Longwood Manor,129500,129800,130100,131100,132600,133300,129500,129700,130900
2018-11,Longwood Manor,129700,129500,129800,130100,131100,132600,129700,130900,132800
2018-12,Longwood Manor,130900,129700,129500,129800,130100,131100,130900,132800,136100
2019-01,Longwood Manor,132800,130900,129700,129500,129800,130100,132800,136100,136500
2019-02,Longwood Manor,136100,132800,130900,129700,129500,129800,136100,136500,130100
2019-03,Longwood Manor,136500,136100,132800,130900,129700,129500,136500,130100,122400
2019-04,Longwood Manor,130100,136500,136100,132800,130900,129700,130100,122400,119200
2019-05,Longwood Manor,122400,130100,136500,136100,132800,130900,122400,119200,119000
2019-06,Longwood Manor,119200,122400,130100,136500,136100,132800,119200,119000,119300
2001-06,Marquette Park,107500,106400,105400,104300,103300,102400,107500,108500,109600
2001-07,Marquette Park,108500,107500,106400,105400,104300,103300,108500,109600,110500
2001-08,Marquette Park,109600,108500,107500,106400,105400,104300,109600,110500,111400
2001-09,Marquette Park,110500,109600,108500,107500,106400,105400,110500,111400,112300
2001-10,Marquette Park,111400,110500,109600,108500,107500,106400,111400,112300,113200
2001-11,Marquette Park,112300,111400,110500,109600,108500,107500,112300,113200,114100
2001-12,Marquette Park,113200,112300,111400,110500,109600,108500,113200,114100,115100
2002-01,Marquette Park,114100,113200,112300,111400,110500,109600,114100,115100,116000
2002-02,Marquette Park,115100,114100,113200,112300,111400,110500,115100,116000,116900
2002-03,Marquette Park,116000,115100,114100,113200,112300,111400,116000,116900,117800
2002-04,Marquette Park,116900,116000,115100,114100,113200,112300,116900,117800,118700
2002-05,Marquette Park,117800,116900,116000,115100,114100,113200,117800,118700,119600
2002-06,Marquette Park,118700,117800,116900,116000,115100,114100,118700,119600,120500
2002-07,Marquette Park,119600,118700,117800,116900,116000,115100,119600,120500,121400
2002-08,Marquette Park,120500,119600,118700,117800,116900,116000,120500,121400,122200
2002-09,Marquette Park,121400,120500,119600,118700,117800,116900,121400,122200,123100
2002-10,Marquette Park,122200,121400,120500,119600,118700,117800,122200,123100,124100
2002-11,Marquette Park,123100,122200,121400,120500,119600,118700,123100,124100,125100
2002-12,Marquette Park,124100,123100,122200,121400,120500,119600,124100,125100,126100
2003-01,Marquette Park,125100,124100,123100,122200,121400,120500,125100,126100,127200
2003-02,Marquette Park,126100,125100,124100,123100,122200,121400,126100,127200,128200
2003-03,Marquette Park,127200,126100,125100,124100,123100,122200,127200,128200,129200
2003-04,Marquette Park,128200,127200,126100,125100,124100,123100,128200,129200,130000
2003-05,Marquette Park,129200,128200,127200,126100,125100,124100,129200,130000,130900
2003-06,Marquette Park,130000,129200,128200,127200,126100,125100,130000,130900,131800
2003-07,Marquette Park,130900,130000,129200,128200,127200,126100,130900,131800,132900
2003-08,Marquette Park,131800,130900,130000,129200,128200,127200,131800,132900,134300
2003-09,Marquette Park,132900,131800,130900,130000,129200,128200,132900,134300,135900
2003-10,Marquette Park,134300,132900,131800,130900,130000,129200,134300,135900,137700
2003-11,Marquette Park,135900,134300,132900,131800,130900,130000,135900,137700,139400
2003-12,Marquette Park,137700,135900,134300,132900,131800,130900,137700,139400,140900
2004-01,Marquette Park,139400,137700,135900,134300,132900,131800,139400,140900,142500
2004-02,Marquette Park,140900,139400,137700,135900,134300,132900,140900,142500,144100
2004-03,Marquette Park,142500,140900,139400,137700,135900,134300,142500,144100,145800
2004-04,Marquette Park,144100,142500,140900,139400,137700,135900,144100,145800,147700
2004-05,Marquette Park,145800,144100,142500,140900,139400,137700,145800,147700,149900
2004-06,Marquette Park,147700,145800,144100,142500,140900,139400,147700,149900,152300
2004-07,Marquette Park,149900,147700,145800,144100,142500,140900,149900,152300,154900
2004-08,Marquette Park,152300,149900,147700,145800,144100,142500,152300,154900,157500
2004-09,Marquette Park,154900,152300,149900,147700,145800,144100,154900,157500,160100
2004-10,Marquette Park,157500,154900,152300,149900,147700,145800,157500,160100,162600
2004-11,Marquette Park,160100,157500,154900,152300,149900,147700,160100,162600,165000
2004-12,Marquette Park,162600,160100,157500,154900,152300,149900,162600,165000,167300
2005-01,Marquette Park,165000,162600,160100,157500,154900,152300,165000,167300,169500
2005-02,Marquette Park,167300,165000,162600,160100,157500,154900,167300,169500,171800
2005-03,Marquette Park,169500,167300,165000,162600,160100,157500,169500,171800,173900
2005-04,Marquette Park,171800,169500,167300,165000,162600,160100,171800,173900,175900
2005-05,Marquette Park,173900,171800,169500,167300,165000,162600,173900,175900,177900
2005-06,Marquette Park,175900,173900,171800,169500,167300,165000,175900,177900,179900
2005-07,Marquette Park,177900,175900,173900,171800,169500,167300,177900,179900,181800
2005-08,Marquette Park,179900,177900,175900,173900,171800,169500,179900,181800,183600
2005-09,Marquette Park,181800,179900,177900,175900,173900,171800,181800,183600,185000
2005-10,Marquette Park,183600,181800,179900,177900,175900,173900,183600,185000,186200
2005-11,Marquette Park,185000,183600,181800,179900,177900,175900,185000,186200,187100
2005-12,Marquette Park,186200,185000,183600,181800,179900,177900,186200,187100,187900
2006-01,Marquette Park,187100,186200,185000,183600,181800,179900,187100,187900,189100
2006-02,Marquette Park,187900,187100,186200,185000,183600,181800,187900,189100,190700
2006-03,Marquette Park,189100,187900,187100,186200,185000,183600,189100,190700,192300
2006-04,Marquette Park,190700,189100,187900,187100,186200,185000,190700,192300,193700
2006-05,Marquette Park,192300,190700,189100,187900,187100,186200,192300,193700,195300
2006-06,Marquette Park,193700,192300,190700,189100,187900,187100,193700,195300,196700
2006-07,Marquette Park,195300,193700,192300,190700,189100,187900,195300,196700,198000
2006-08,Marquette Park,196700,195300,193700,192300,190700,189100,196700,198000,199300
2006-09,Marquette Park,198000,196700,195300,193700,192300,190700,198000,199300,200200
2006-10,Marquette Park,199300,198000,196700,195300,193700,192300,199300,200200,201100
2006-11,Marquette Park,200200,199300,198000,196700,195300,193700,200200,201100,201900
2006-12,Marquette Park,201100,200200,199300,198000,196700,195300,201100,201900,202200
2007-01,Marquette Park,201900,201100,200200,199300,198000,196700,201900,202200,202400
2007-02,Marquette Park,202200,201900,201100,200200,199300,198000,202200,202400,203000
2007-03,Marquette Park,202400,202200,201900,201100,200200,199300,202400,203000,203000
2007-04,Marquette Park,203000,202400,202200,201900,201100,200200,203000,203000,202500
2007-05,Marquette Park,203000,203000,202400,202200,201900,201100,203000,202500,201900
2007-06,Marquette Park,202500,203000,203000,202400,202200,201900,202500,201900,201000
2007-07,Marquette Park,201900,202500,203000,203000,202400,202200,201900,201000,199700
2007-08,Marquette Park,201000,201900,202500,203000,203000,202400,201000,199700,198400
2007-09,Marquette Park,199700,201000,201900,202500,203000,203000,199700,198400,196900
2007-10,Marquette Park,198400,199700,201000,201900,202500,203000,198400,196900,195400
2007-11,Marquette Park,196900,198400,199700,201000,201900,202500,196900,195400,193700
2007-12,Marquette Park,195400,196900,198400,199700,201000,201900,195400,193700,191600
2008-01,Marquette Park,193700,195400,196900,198400,199700,201000,193700,191600,189700
2008-02,Marquette Park,191600,193700,195400,196900,198400,199700,191600,189700,188200
2008-03,Marquette Park,189700,191600,193700,195400,196900,198400,189700,188200,185500
2008-04,Marquette Park,188200,189700,191600,193700,195400,196900,188200,185500,181900
2008-05,Marquette Park,185500,188200,189700,191600,193700,195400,185500,181900,178400
2008-06,Marquette Park,181900,185500,188200,189700,191600,193700,181900,178400,175200
2008-07,Marquette Park,178400,181900,185500,188200,189700,191600,178400,175200,172100
2008-08,Marquette Park,175200,178400,181900,185500,188200,189700,175200,172100,169300
2008-09,Marquette Park,172100,175200,178400,181900,185500,188200,172100,169300,166300
2008-10,Marquette Park,169300,172100,175200,178400,181900,185500,169300,166300,163300
2008-11,Marquette Park,166300,169300,172100,175200,178400,181900,166300,163300,160100
2008-12,Marquette Park,163300,166300,169300,172100,175200,178400,163300,160100,156800
2009-01,Marquette Park,160100,163300,166300,169300,172100,175200,160100,156800,153600
2009-02,Marquette Park,156800,160100,163300,166300,169300,172100,156800,153600,150700
2009-03,Marquette Park,153600,156800,160100,163300,166300,169300,153600,150700,146900
2009-04,Marquette Park,150700,153600,156800,160100,163300,166300,150700,146900,143000
2009-05,Marquette Park,146900,150700,153600,156800,160100,163300,146900,143000,140300
2009-06,Marquette Park,143000,146900,150700,153600,156800,160100,143000,140300,138500
2009-07,Marquette Park,140300,143000,146900,150700,153600,156800,140300,138500,136700
2009-08,Marquette Park,138500,140300,143000,146900,150700,153600,138500,136700,135100
2009-09,Marquette Park,136700,138500,140300,143000,146900,150700,136700,135100,133700
2009-10,Marquette Park,135100,136700,138500,140300,143000,146900,135100,133700,131300
