Date,ZillowNeighborhood,ARSON,ASSAULT,BATTERY,BURGLARY,CRIM SEXUAL ASSAULT,CRIMINAL DAMAGE,CRIMINAL TRESPASS,DECEPTIVE PRACTICE,GAMBLING,HOMICIDE,INTERFERENCE WITH PUBLIC OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR LAW VIOLATION,MOTOR VEHICLE THEFT,NARCOTICS,OBSCENITY,OFFENSE INVOLVING CHILDREN,OTHER NARCOTIC VIOLATION,OTHER OFFENSE,PROSTITUTION,PUBLIC PEACE VIOLATION,RITUALISM,ROBBERY,SEX OFFENSE,STALKING,THEFT,WEAPONS VIOLATION,PUBLIC INDECENCY,NON-CRIMINAL,NON-CRIMINAL (SUBJECT SPECIFIED),NON - CRIMINAL,CONCEALED CARRY LICENSE VIOLATION,HUMAN TRAFFICKING,ZHVI,TotalCrime
2004-05,Norwood Park West,0,1,2,4,0,3,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,1,0,6,0,0,0,0,0,0,0,323700,24.0
2004-06,Norwood Park West,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,7,0,0,0,0,0,0,0,326800,16.0
2004-07,Norwood Park West,0,1,4,1,0,4,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,330000,23.0
2004-08,Norwood Park West,0,2,3,2,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,333100,19.0
2004-09,Norwood Park West,0,1,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,336100,17.0
2004-10,Norwood Park West,0,1,1,1,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,339200,17.0
2004-11,Norwood Park West,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,342200,7.0
2004-12,Norwood Park West,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,345200,15.0
2005-01,Norwood Park West,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,6,0,0,0,0,0,0,0,347800,17.0
2005-02,Norwood Park West,3,1,3,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,4,0,0,0,0,0,0,0,350300,20.0
2005-03,Norwood Park West,0,2,3,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,353000,18.0
2005-04,Norwood Park West,0,2,0,2,0,4,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,356600,19.0
2005-05,Norwood Park West,1,1,3,1,0,5,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,360500,19.0
2005-06,Norwood Park West,0,0,2,0,0,9,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,364700,23.0
2005-07,Norwood Park West,0,3,1,0,0,7,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,368700,24.0
2005-08,Norwood Park West,0,0,3,3,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,372500,28.0
2005-09,Norwood Park West,0,1,2,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,376200,21.0
2005-10,Norwood Park West,0,1,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4,1,0,0,0,0,0,0,379600,19.0
2005-11,Norwood Park West,0,0,4,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,382600,20.0
2005-12,Norwood Park West,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,385100,9.0
2006-01,Norwood Park West,0,1,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,387000,15.0
2006-02,Norwood Park West,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,388500,11.0
2006-03,Norwood Park West,0,2,1,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,389800,14.0
2006-04,Norwood Park West,0,2,3,0,0,1,1,1,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,390700,16.0
2006-05,Norwood Park West,0,0,6,2,0,4,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,391000,25.0
2006-06,Norwood Park West,0,0,4,2,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,390900,23.0
2006-07,Norwood Park West,0,1,5,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,390800,20.0
2006-08,Norwood Park West,0,1,1,0,0,7,1,2,0,0,0,0,0,0,2,3,0,0,0,3,0,0,0,0,1,0,6,0,0,0,0,0,0,0,390600,27.0
2006-09,Norwood Park West,0,3,3,0,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,390200,18.0
2006-10,Norwood Park West,0,1,4,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,389900,24.0
2006-11,Norwood Park West,0,1,1,0,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,389600,18.0
2006-12,Norwood Park West,0,0,2,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,389000,18.0
2007-01,Norwood Park West,0,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,388300,11.0
2007-02,Norwood Park West,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,387300,7.0
2007-03,Norwood Park West,0,0,3,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,386000,14.0
2007-04,Norwood Park West,0,1,2,1,0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,384400,18.0
2007-05,Norwood Park West,0,0,2,1,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,382500,17.0
2007-06,Norwood Park West,0,0,4,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,380800,22.0
2007-07,Norwood Park West,0,1,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,379400,27.0
2007-08,Norwood Park West,0,0,7,0,0,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,377500,22.0
2007-09,Norwood Park West,0,1,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,375300,17.0
2007-10,Norwood Park West,0,1,0,0,1,5,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,372900,15.0
2007-11,Norwood Park West,0,0,2,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,370200,12.0
2007-12,Norwood Park West,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,366700,15.0
2008-01,Norwood Park West,0,1,0,1,0,7,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,362700,20.0
2008-02,Norwood Park West,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,358900,14.0
2008-03,Norwood Park West,0,2,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,355400,15.0
2008-04,Norwood Park West,0,3,2,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,351800,19.0
2008-05,Norwood Park West,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7,0,0,0,0,0,0,0,347800,16.0
2008-06,Norwood Park West,0,2,2,2,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,343300,40.0
2008-07,Norwood Park West,0,1,7,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,4,0,0,0,0,0,0,0,338600,26.0
2008-08,Norwood Park West,0,1,1,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,3,0,1,0,0,0,0,4,0,0,0,0,0,0,0,333900,15.0
2008-09,Norwood Park West,0,0,2,3,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,329500,15.0
2008-10,Norwood Park West,0,0,1,2,0,2,0,1,0,0,0,0,0,1,1,3,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,326100,20.0
2008-11,Norwood Park West,0,3,3,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,3,0,0,0,0,0,0,0,323000,20.0
2008-12,Norwood Park West,0,1,1,1,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,5,0,0,0,0,0,0,0,319300,18.0
2009-01,Norwood Park West,0,0,3,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,315400,15.0
2009-02,Norwood Park West,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,311300,13.0
2009-03,Norwood Park West,0,2,4,2,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,307000,20.0
2009-04,Norwood Park West,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,302000,13.0
2009-05,Norwood Park West,0,2,2,3,0,5,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,296800,23.0
2009-06,Norwood Park West,0,1,5,1,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,291400,23.0
2009-07,Norwood Park West,0,1,3,0,0,3,3,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,285900,26.0
2009-08,Norwood Park West,0,1,4,1,0,4,0,3,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,280300,23.0
2009-09,Norwood Park West,0,0,3,1,0,3,1,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,275500,14.0
2009-10,Norwood Park West,0,0,2,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,272300,12.0
2009-11,Norwood Park West,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,270700,15.0
2009-12,Norwood Park West,0,0,2,2,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,270100,19.0
2010-01,Norwood Park West,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,270300,9.0
2010-02,Norwood Park West,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,3,0,0,0,0,0,0,0,270900,12.0
2010-03,Norwood Park West,0,0,0,0,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,270300,13.0
2010-04,Norwood Park West,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,268200,10.0
2010-05,Norwood Park West,0,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,266700,12.0
2010-06,Norwood Park West,0,1,1,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,264900,20.0
2010-07,Norwood Park West,0,0,4,2,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,262200,17.0
2010-08,Norwood Park West,0,1,2,2,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,260900,20.0
2010-09,Norwood Park West,0,1,1,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261000,16.0
2010-10,Norwood Park West,0,0,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,259500,12.0
2010-11,Norwood Park West,0,0,3,4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,255700,14.0
2010-12,Norwood Park West,0,1,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,251900,13.0
2011-01,Norwood Park West,0,2,2,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,250400,14.0
2011-02,Norwood Park West,0,0,1,6,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,0,0,0,0,0,0,0,249500,21.0
2011-03,Norwood Park West,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,247800,11.0
2011-04,Norwood Park West,0,1,1,4,0,1,0,4,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,245200,19.0
2011-05,Norwood Park West,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,8,0,0,0,0,0,0,0,242600,16.0
2011-06,Norwood Park West,0,2,0,1,0,2,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,240200,18.0
2011-07,Norwood Park West,0,0,1,1,0,3,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,239400,13.0
2011-08,Norwood Park West,0,0,4,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,5,0,0,0,0,0,0,0,239000,17.0
2011-09,Norwood Park West,0,0,1,2,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,237500,15.0
2011-10,Norwood Park West,0,1,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,234900,12.0
2011-11,Norwood Park West,0,0,2,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,4,0,0,0,0,0,0,0,232800,14.0
2011-12,Norwood Park West,0,0,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,232000,13.0
2012-01,Norwood Park West,0,1,1,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,230100,11.0
2012-02,Norwood Park West,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,226900,11.0
2012-03,Norwood Park West,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,224600,12.0
2012-04,Norwood Park West,0,2,2,1,0,1,1,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,224900,19.0
2012-05,Norwood Park West,0,0,3,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,225900,11.0
2012-06,Norwood Park West,0,2,1,2,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,5,0,0,0,0,0,0,0,226900,22.0
2012-07,Norwood Park West,0,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,227000,17.0
2012-08,Norwood Park West,0,0,7,1,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,227400,20.0
2012-09,Norwood Park West,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,227600,19.0
2012-10,Norwood Park West,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,228100,12.0
2012-11,Norwood Park West,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,229000,4.0
2012-12,Norwood Park West,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,230200,10.0
2013-01,Norwood Park West,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,231200,11.0
2013-02,Norwood Park West,0,0,3,2,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,232400,12.0
2013-03,Norwood Park West,0,1,2,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,235300,15.0
2013-04,Norwood Park West,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,239300,11.0
2013-05,Norwood Park West,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,243500,8.0
2013-06,Norwood Park West,0,5,0,1,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,248300,16.0
2013-07,Norwood Park West,0,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,254200,18.0
2013-08,Norwood Park West,0,2,5,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,259600,14.0
2013-09,Norwood Park West,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,263500,8.0
2013-10,Norwood Park West,0,1,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,266200,11.0
2013-11,Norwood Park West,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,268700,10.0
2013-12,Norwood Park West,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,270500,11.0
2014-01,Norwood Park West,0,0,3,2,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,272100,15.0
2014-02,Norwood Park West,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,274200,9.0
2014-03,Norwood Park West,0,0,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,276500,11.0
2014-04,Norwood Park West,0,2,2,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,278700,14.0
2014-05,Norwood Park West,0,1,1,1,0,3,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280900,11.0
2014-06,Norwood Park West,0,1,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,283000,13.0
2014-07,Norwood Park West,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,285500,11.0
2014-08,Norwood Park West,0,0,5,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,287000,14.0
2014-09,Norwood Park West,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,287200,9.0
2014-10,Norwood Park West,0,0,2,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,287000,14.0
2014-11,Norwood Park West,0,1,1,1,0,2,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,287400,16.0
2014-12,Norwood Park West,0,0,4,2,0,3,0,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,287600,17.0
2015-01,Norwood Park West,0,0,2,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,287000,10.0
2015-02,Norwood Park West,0,3,1,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,286300,15.0
2015-03,Norwood Park West,0,0,5,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286700,11.0
2015-04,Norwood Park West,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,288100,9.0
2015-05,Norwood Park West,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,289900,14.0
2015-06,Norwood Park West,0,2,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,291500,17.0
2015-07,Norwood Park West,0,0,3,1,0,2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,291100,17.0
2015-08,Norwood Park West,0,2,2,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,289700,15.0
2015-09,Norwood Park West,0,1,3,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,289900,13.0
2015-10,Norwood Park West,0,2,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,292400,21.0
2015-11,Norwood Park West,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,294700,8.0
2015-12,Norwood Park West,0,1,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,295500,19.0
2016-01,Norwood Park West,0,0,3,2,0,3,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,296400,20.0
2016-02,Norwood Park West,0,0,0,1,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298500,9.0
2016-03,Norwood Park West,0,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,300900,10.0
2016-04,Norwood Park West,0,1,2,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,301700,14.0
2016-05,Norwood Park West,0,2,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,300500,15.0
2016-06,Norwood Park West,0,0,8,0,0,4,3,4,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,299300,25.0
2016-07,Norwood Park West,0,1,3,0,0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,299400,20.0
2016-08,Norwood Park West,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,300500,7.0
2016-09,Norwood Park West,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,302000,13.0
2016-10,Norwood Park West,0,2,5,0,0,5,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,303800,23.0
2016-11,Norwood Park West,0,1,4,0,0,1,4,2,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,1,0,0,9,0,0,0,0,0,0,0,304900,27.0
2016-12,Norwood Park West,0,0,1,6,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,306200,17.0
2017-01,Norwood Park West,0,0,2,2,0,2,1,4,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,308500,20.0
2017-02,Norwood Park West,0,1,0,1,0,1,1,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,310800,11.0
